V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
0.59938752,-0.142042478,1.260067009,0.839854603,1.367418511,0.035941899,1.787807749,1.600791863,-1.148857371,-2.260125411
-0.862294862,0.53736603,-0.400850307,-0.643819277,0.461596255,1.56214414,0.399102086,0.09227837,-0.623003069,0.132893092
-0.947141443,-0.434744875,-0.834527064,0.721742152,0.875011552,-0.948161735,0.881207917,1.40463339,0.875003995,1.444956552
0.974068574,2.239075675,-0.157870223,0.926101038,0.156473148,0.501161262,0.68987347,-0.062826794,1.913903642,-0.542469637
1.21693282,0.115315353,-0.000504285,-0.930239974,1.559091731,0.490812119,0.808035818,-0.892997051,-2.190805477,-0.229826927
-0.219267778,1.467116779,1.048255129,-0.128270055,1.442541943,1.108473268,0.601904465,0.498576702,-0.355406916,1.925386849
0.334817988,-2.011069679,-1.535773971,-1.707393029,0.653615604,-1.139969188,-1.848607459,-0.648826804,-0.928705086,-1.128761894
-0.050962449,0.462756791,-1.716470464,-1.502591911,0.606701593,-0.475398239,0.985588312,-1.160940407,-2.473044743,-1.990277856
-0.615887848,1.776971772,-2.619023309,-0.926910327,0.958346755,-1.758318353,-2.236492775,-0.820783574,0.64468429,-0.50789711
1.725025716,-0.963441155,1.196866172,-0.595102352,2.21833122,-1.001283562,0.878876178,-1.327503804,-1.349038231,1.94408881
-1.192853965,0.95728461,-0.355146326,0.506111759,1.500320525,-1.460750187,-0.886474154,0.445567747,0.253095622,1.239713515
-0.462018832,-0.265103398,0.902275959,0.998920946,1.858179861,-0.003229965,-0.279087632,-0.169506971,0.215390054,1.81104784
-0.768856264,1.169429092,-0.213536746,-0.630013684,0.295596603,0.027884285,-0.605640996,-1.169221246,-1.161057069,-0.666670192
0.764732603,-1.31491749,1.037509284,0.462035734,0.453035872,0.209378208,0.848654378,0.367419638,0.234608629,-1.456541638
-1.422973026,-0.663338282,0.668870486,0.109252355,0.441655691,1.534064467,0.71342149,-0.134400675,-0.060767013,-0.179274493
-1.072860125,-0.594728663,-0.010414696,-0.35131726,0.143189249,-0.425559938,-1.565780078,2.080006655,-0.103251163,-0.510249909
1.545764881,-0.88926766,0.030156026,-0.914556455,-0.754280718,0.116055672,-0.424580498,-0.623624027,2.355262593,-0.476078626
0.780057105,-2.102874639,0.077575126,-0.064464238,-1.143121089,-0.269972832,-0.603001288,1.28743938,0.269167108,-0.496435273
0.297484615,-0.378178015,0.36817489,0.127666021,-1.955984517,0.604420766,-1.068123718,-0.558783975,-0.646101913,-0.45834291
1.79277631,-0.290744958,0.195307654,-0.515146275,0.546989232,-0.279388138,1.898340268,1.24796498,-0.851822632,-0.07743329
0.886308264,0.278478921,0.567089751,1.608959747,0.956315849,0.380695621,0.403171156,0.183636892,-0.959758592,2.085154819
1.480877565,-0.779863751,-0.983154091,0.15385497,-0.447031363,0.756065368,-0.683428425,0.332150396,-0.457330722,0.811656911
-0.747964944,-0.063037241,1.024406628,0.871642517,0.670061164,0.315415744,-1.292931112,0.895035602,-0.356055033,-0.288678457
1.211620612,1.678526629,0.123459628,1.359069668,1.7455575,0.139226258,1.0218725,-0.972450573,-2.185241648,-0.130621184
2.426342257,0.933078201,-0.437594792,0.803688942,0.828698239,0.893827663,0.09164445,0.686392278,1.11597945,-0.320812718
-0.887491696,0.382187881,0.927248069,0.393735485,-0.78602906,2.363579199,1.801437018,-1.870140186,-1.205878496,-0.98811687
-0.104617624,0.716270208,1.335023129,-0.626699537,1.44600913,2.966532327,-1.492453313,2.269366517,1.570848956,1.319394058
-0.314004396,-0.543889227,0.709266691,0.527974852,1.159302974,1.42098713,0.174801262,-0.020101013,-0.008842894,1.776030503
-0.277286399,1.295459943,1.31357923,0.213793237,-1.770431248,-0.851655667,0.076021582,1.206038724,-0.407821948,1.271830415
-0.588617266,0.648439285,-0.420261546,0.657331899,-0.192399213,1.229237398,-1.234850958,-1.652375903,-0.809699632,1.735733933
0.384720242,-0.533559089,-0.171329386,-0.51362453,-0.724621899,1.316508161,-0.514622636,0.553039438,-1.298473282,0.62294043
1.531023406,-0.645096338,1.235831615,1.66674225,0.319246544,0.807707058,0.42289119,0.129675666,0.722574227,0.503514283
1.733771357,-1.376725201,-1.068535215,-0.793964952,-0.692442544,-1.706646276,1.57366766,-0.69288679,0.500290171,-1.121170587
2.154078054,2.354721443,1.112498252,0.663270687,-2.376161507,-0.94179428,-0.953759797,0.313083892,-0.353012162,0.791572915
0.067417218,-0.49386631,-1.225402185,0.765651965,0.674458841,1.930925685,-0.466211989,-0.166589649,-0.029321895,-1.506150121
1.582450556,0.995092221,0.832315022,-0.865075118,1.309682931,0.082332455,0.645509599,-1.203930224,-0.064001351,0.407493708
0.884314853,-0.711379873,1.16545534,1.919495266,-0.578156074,-0.815718898,0.754411468,0.544308303,-0.639040487,0.69552165
-1.310570215,-0.375481158,-0.366949957,-0.942612066,0.423422512,-0.720857857,0.837236529,-0.72091253,-0.476252825,0.765012657
0.249162842,-0.561041255,-1.189304246,-0.089591316,-0.926309697,-0.418424284,-0.528696238,0.463059902,-0.617662824,1.091672218
-2.156382688,-0.600629691,0.786413883,0.5794219,-0.605942125,1.449607984,2.91357915,-0.546791733,-0.217160328,-0.01325763
-0.086340086,1.769592181,-1.304543174,0.434194777,0.11967808,0.248188737,0.215801236,0.563216975,-0.484044847,-0.082223565
1.957481023,-2.436442592,-0.766698015,1.90303487,0.386037937,-1.292182218,1.481140899,0.02501208,0.429431101,0.883684547
0.970412313,-0.244047718,0.499658386,0.532698535,0.401572646,1.360533459,1.150563216,-1.134555067,0.345998903,0.503398885
0.649669736,-1.744341136,0.25336351,-0.443318502,0.030804448,-1.401206133,0.015416612,-0.386472479,0.216692915,-0.794358994
-0.678242987,-1.553558251,-1.406260482,-1.062959414,-1.06880061,0.719823247,1.120303242,-0.102927196,1.876484332,0.072943779
0.504024049,-1.174648864,0.28551135,-1.836668115,0.685701984,0.452790576,-0.182429108,0.510025277,-0.045072841,-1.764606289
0.913616211,0.193775692,-1.337799267,-1.096822285,0.494891408,1.534431481,-0.422499876,0.661937627,-0.652837116,-0.207093249
0.425754639,-1.240388547,-0.555633099,-1.595015729,0.20538374,-0.438512274,0.595411213,-1.145924579,1.524293537,0.073801831
0.295356604,0.411890632,-0.198156879,-0.560272168,0.705532596,1.960922979,-0.309582819,0.921566045,-1.632317546,0.462351595
0.699166265,0.833954883,0.586993654,-0.391348266,2.405859472,0.435787011,-1.807815353,-0.656122477,-1.046313865,-0.472834961
0.747791394,1.788255714,1.392520165,-0.81812231,-0.573901798,-0.857423042,0.388456629,-0.073216418,0.958896022,-0.235735973
-0.291814855,-0.328678453,2.971340992,-0.072569723,3.0382458,0.948739531,1.948305659,1.111251923,0.146558598,-1.208828631
-0.277077778,1.198481343,0.327006406,1.485664241,0.634184224,-0.155195903,-1.513805449,-0.156628284,-0.730653713,-0.152100925
-0.468207287,0.21843153,0.378292427,-1.723961417,-0.844192097,0.188662213,-0.636710596,0.533529907,-0.568563138,-0.981879614
1.577590591,-0.727246198,0.036645503,-0.942792148,1.654152395,-0.587119252,2.02752378,0.994401362,0.438531038,-0.311454497
1.925212261,0.683155281,0.166505881,-0.833666511,0.667005458,0.224441151,-0.707542295,-0.299345259,0.524527493,-0.02933659
-1.236592872,0.027035003,-0.205819429,-0.906835297,2.06374338,0.403666305,1.445339795,-2.187384851,-0.925694389,2.636073087
-1.411413337,0.905582912,1.720045463,-0.176082976,0.287435889,1.187455077,0.525430379,0.128678942,0.04063426,0.051708392
0.743031028,0.375700194,-1.476073419,0.348824986,-0.498046079,2.616247217,0.952192947,0.132545053,0.84832139,0.252548607
1.748493471,1.0133182,-1.289649991,1.121689607,-0.48289079,0.415323892,0.767596862,1.937303734,-1.201362,-1.931076277
-0.228853311,-1.148342802,-0.530896011,-0.744072372,0.123575493,-0.70237674,0.451502397,1.120105958,-0.036039591,0.197222755
-0.389109668,0.969874993,2.061377829,0.977869216,-1.494234791,-0.802465289,-0.98109591,-1.757635761,1.924092337,-1.773668593
1.82163275,-0.245220575,0.938993738,-1.887020885,0.711735746,2.0272137,0.522554391,-0.854457421,0.850580262,0.635899953
0.459560781,-0.968389571,1.727603203,1.440902637,1.065341168,1.264970878,-1.576926399,0.126337826,-1.272399865,-0.086010018
-1.11890091,1.082590001,-0.496878834,-0.115905866,1.703032335,-0.968047012,-0.301054602,-0.637984636,2.110523033,0.298708392
-0.062376826,0.491737297,-1.981077374,0.089298374,-0.270914897,-0.71744641,1.913056136,1.975431812,-0.18261281,0.072781467
-0.405358333,0.840070254,0.878500081,0.397917865,-0.040468484,-0.645025434,0.493681078,-0.884902836,-0.032625446,-1.281595343
0.791563132,-1.618829849,-1.648769804,0.840456926,-1.499552882,-0.917275711,-2.00689805,-1.200227388,0.810374694,-2.133170248
0.6455518,1.445885159,0.986559846,1.27265509,2.155954785,1.053563655,0.979904551,0.447660567,-0.599196997,-0.032925014
-0.446400066,-0.030264979,0.697800868,-1.18088808,-0.39754143,-0.035642801,-0.785460629,1.434611874,-0.589854875,-1.103031283
0.911388425,1.881980177,0.036918285,-0.48699483,-1.13777174,-0.148957446,-0.137500391,-0.487016261,1.179039086,-0.311141889
-0.791470701,0.834629623,-0.846806828,0.032937339,-0.322259635,0.262675003,1.16051335,0.57473716,0.260213472,-0.305123122
-0.147389822,-1.186313708,-0.910193395,0.425754077,1.104109115,-0.550585698,-0.429514004,-0.888402736,0.463019839,0.171912096
0.681300692,-2.171966788,0.274248435,-0.328767291,0.773100507,-0.509866544,-1.167554269,1.066760438,0.699021159,-0.073923558
0.454436609,0.142718873,-1.954413983,-0.105088333,-0.50787007,-1.648025998,0.544446547,0.908888223,0.787543046,1.189729208
0.742111929,-0.504009675,0.590064813,0.043742535,-0.635142601,0.688180286,0.476681436,1.28696087,1.000314117,0.08818123
0.285468118,-0.235776129,-0.553892521,1.138891376,0.114339492,-0.515855608,0.127348696,-1.050324176,-1.66447462,1.218400605
-0.527820111,0.80182651,-0.014668834,0.4866039,0.920119719,-1.299786166,-0.11166871,0.780020554,-1.407250819,-2.313603291
-0.208726595,2.134433568,0.015249837,1.653507749,-0.086838049,0.324385561,0.006224598,0.871649049,0.452244798,-1.396560534
-0.949144729,0.66263535,1.460934898,0.510018006,0.96714785,0.696643689,0.863814239,0.648265488,0.278673269,0.651769777
-0.264036805,0.383599616,-0.787633897,-0.443166667,0.752339072,-0.185450023,-0.423943386,0.203385145,1.097229562,1.370100269
-0.512731932,0.019323158,-1.394669131,1.246064009,0.182044597,-0.391683333,-0.557671146,-0.545683013,0.170651719,0.402494627
-0.660864711,0.822776741,-0.539245799,0.751751537,1.224752479,-1.960480326,0.342486992,-1.57326404,0.412639434,0.565294542
1.320840048,0.066336726,1.912317271,0.318627137,-0.486397491,1.487686375,0.058066799,0.996349002,0.566270524,-2.015677097
1.423604822,0.037868556,-0.580076655,0.940828767,-0.354838606,0.82988643,0.28708405,1.633484345,1.477150993,1.272127973
-0.043924414,-0.840251764,-0.872988257,-0.358216037,0.368058058,-0.265453154,-0.878248877,-0.499166706,0.870789066,0.901676391
-0.87359408,-1.057328761,-0.414997282,1.228766408,-1.874747098,-1.019572198,0.600900458,1.5335331,2.132597465,-1.066100692
-2.733218394,-0.608291876,-0.17770703,-0.658221938,-1.865642495,0.724433,-1.341652074,-0.567621195,-0.045267869,-0.750093344
2.157920809,-1.083922175,0.468246231,-0.193049347,1.731321482,-0.366788333,-1.117065223,-0.165020958,-1.14725508,1.550998252
-0.299043406,-0.171740609,-0.603783763,-1.130416015,-1.590142625,-0.168488341,0.208129796,0.769128212,0.800060029,-2.325973787
0.28437987,-0.705465998,-0.078694012,-0.453886732,-2.178490629,-0.425795651,-0.160114393,-0.391309058,-2.417623911,-0.773563345
-0.049783458,1.559728975,-1.249973719,2.018417934,0.163406532,-0.599092452,-0.504434387,-1.513440734,-0.747139616,1.602831368
0.508351377,0.118171502,1.058080503,-0.230717302,0.564881729,-0.018718297,0.646073045,0.53735824,0.862597194,0.912570011
0.522032751,0.900148547,-1.80644657,0.243502921,0.536981514,1.924438055,1.946001763,-0.502770022,-0.540814009,0.844971318
2.872918484,-0.399854928,0.944382661,-0.225036121,-0.668539296,0.3412595,0.529813962,0.225690012,0.224053586,0.20144258
-0.800054951,1.70459278,0.889022658,0.906084448,-0.097756998,-0.599582949,0.366905503,-0.56979845,0.448486124,1.024619736
-0.457117976,-1.721632018,-2.794247451,1.37047082,-1.456631508,0.813687608,-1.271600452,-0.237542417,1.474205279,-0.636648805
0.720401482,-2.812666499,-0.64513921,-0.834316279,-1.264042729,-0.342009915,-1.584829983,-0.199545384,1.92950202,-0.002751359
-1.847996352,-0.067897261,1.1053085,-0.213752053,-0.043219841,0.389864016,-1.407790137,1.227280553,-0.359095944,0.066964953
-0.250880331,0.098795784,-0.913611573,1.047234967,0.897899521,-0.92052285,-0.703879104,2.995717781,-0.744958667,-0.240246959
-0.556948825,-2.294594731,-0.576918473,-0.982286374,-0.425173818,2.242462625,0.21916595,-1.762653276,1.209832812,0.145519091
-0.806581022,1.057136485,0.978359648,-1.209189082,-0.222609919,2.360268331,-0.236889407,0.753125901,0.14261291,-0.335021063
0.102244329,0.80302618,-0.262763681,-0.63657649,-1.118991582,-0.852254824,0.112227246,-0.697368994,1.022562347,-0.879692881
-0.238383464,-1.546336258,-0.167872507,-0.121915701,-0.306828446,0.333478546,-0.058900448,0.039862847,0.22250511,0.91540777
0.165831566,1.720675433,0.155491498,1.191658884,1.784667361,0.078619128,-0.7012287,-2.51035888,0.77551664,0.401198858
0.188413204,1.948203882,0.437796602,0.391641352,-1.495822686,-0.360116837,-1.171391412,0.396969566,0.168754367,-0.066537969
1.032963037,-0.635980736,0.423772601,-0.4036098,0.411530513,0.146703472,1.137042576,-0.850849383,-0.602380278,-1.805545663
-0.258176068,0.424891542,-0.022349405,0.024531677,-1.359815393,-1.395267032,-1.098366029,-0.468531447,-1.291234827,-1.000409984
-2.447099142,-1.616231614,0.2774831,0.109766544,0.268752062,-0.285185603,0.471611877,-0.022555487,0.889875032,-0.56494576
-0.428507605,0.219939278,1.868989273,-0.481058406,0.558504464,-0.419720037,-0.348109821,1.091401817,0.130249425,0.038601961
-0.634641195,-1.115431691,0.27170146,-3.447387278,-0.489982874,-1.048035081,-1.37431276,1.097920244,-0.466398961,-0.007212848
-0.517270065,2.201336662,-0.222226547,-0.303939701,0.289359441,2.151068807,-0.040324155,-0.157605515,-1.256371753,1.144510956
-0.448149007,-0.167443359,-0.079827761,0.163578059,0.75449721,-0.056042269,-0.448574356,1.344850899,0.982258897,-0.339627496
-1.265377384,-0.473670078,-0.752229288,-0.056082851,-0.161668743,-1.072707088,0.926836654,1.776055562,-0.009489333,-0.127186194
-0.279358379,0.178549459,-0.225400104,-0.895852488,0.234761519,-0.43195731,0.05348591,1.673404565,0.008192406,0.548767048
0.479074298,0.164688693,-0.026684712,-0.884359271,1.538683134,-2.372174242,0.675361544,-0.945726388,0.738170994,0.298584717
-0.094079002,1.696763646,1.43346527,-0.291147989,-2.141405029,-0.979125261,-0.427386199,-0.916164847,-1.7620659,0.343985803
-0.759309822,1.321330989,0.507114546,-1.194303541,0.026613523,0.116902552,0.575828182,0.933432237,0.904377434,0.452573362
0.532306827,0.279012446,-1.488224988,0.03470406,-1.048019285,0.095522905,1.48752094,-0.284640803,-1.051664491,-0.801038001
0.444747116,1.349676685,-1.142626983,-1.048512694,1.154471848,-1.176373279,1.024397525,1.750933996,0.020847837,-0.316336921
-0.241458349,-1.383432385,-0.163255545,-1.719923732,-0.202277216,-0.455946915,-0.734717719,1.060922093,-0.935043659,-0.487296146
-0.941592216,2.926620023,0.452708418,0.970481195,-0.457304551,-0.388718339,-1.093564289,-0.906889116,0.025610661,0.289283541
-1.02597613,-0.511340502,-1.108720859,0.510348037,-2.02540919,-0.097773312,-1.198370166,-1.66035195,0.888701461,-0.872288561
-0.408612332,0.036884222,-2.058179765,-0.39316687,-0.623585312,0.12136222,-0.884804184,-0.48233497,-0.22291319,1.984169888
-0.699554956,-0.024210486,0.174440491,-1.314950223,-0.234662294,0.278685286,1.579444886,-0.729434663,-0.047925681,-1.383391287
0.482997294,-0.775426091,0.726286129,-1.292760992,-1.144634436,0.760087666,0.709595572,-1.251088944,0.228933006,-0.666003344
-0.886305199,-0.914200712,0.541809185,0.919256369,0.689445869,0.244106821,1.190908541,0.689252008,0.024874278,0.778503564
0.28252266,2.241855236,2.23352981,-1.638953644,-0.91585285,0.1460521,-1.155717785,-0.65875783,1.096075133,0.939241136
0.279878379,2.020083535,1.595481934,-0.391318454,1.016882586,-1.130205879,-0.152405565,0.471147481,-1.666888414,-0.745722331
1.272261314,1.186788816,0.304628901,1.424299164,-0.002981368,0.528419738,0.606986192,1.066370669,0.675949504,-1.103259418
-0.790065446,-0.795104575,-0.360639978,0.100080211,-1.678794359,0.499069165,-0.363022529,-0.105240826,-0.598746611,-0.36996336
1.245017971,0.513115934,0.608039495,-1.898806656,1.013294366,0.21142742,0.449717904,-0.15801445,-0.782088067,1.025435571
0.012502065,0.095841106,0.890913932,-0.412723821,-0.654892416,-0.94143937,0.722551073,-0.929831128,-0.502257445,-0.973098322
-0.114505508,-0.158824818,-0.11681301,-0.458822683,0.942505962,-0.031701163,-1.686191608,-1.051259449,-1.229370467,-1.454081031
0.414792851,-0.788847278,0.598076317,1.017671503,0.409027834,1.612167488,-1.281970081,1.200500427,0.041457918,1.76882079
1.74358045,0.217658388,1.44623117,-1.052585418,0.24179162,1.582085541,-0.492589304,-2.768948436,1.08188009,0.916143079
0.48692167,2.092245064,-0.867575981,-0.297441879,0.229578627,1.29746717,0.077810719,0.628850443,-0.695800607,-0.238309273
-0.150838131,0.834947336,0.402926348,1.288960904,0.990513358,-2.580420602,-0.858934127,-0.285018123,-1.012854018,0.258435099
0.825812156,-0.34751693,0.006425654,-0.530975276,0.17471745,0.462532249,0.539303284,0.491733721,0.077498997,-0.248150473
0.309300247,0.720579958,-0.07786193,-0.074813256,-0.897251802,0.087689781,0.564528427,0.047193897,0.595195077,-1.002500094
-1.753428413,-1.135184159,-0.457194468,-2.04026668,-0.678945311,-1.300777314,-1.396931458,0.215734856,-0.122747192,0.62787981
-0.583920129,0.096595416,-1.257279867,-0.470942117,-0.974095,0.266470016,-0.442379842,-0.523890947,0.54971385,-0.812844483
-0.781988652,-0.636572933,-0.693358837,0.507865952,-0.412669175,-0.983397786,1.166647001,0.222604863,0.097108238,0.728146903
0.034768139,2.216399605,-0.678872956,-2.638189776,-0.143549996,-0.954635195,-0.726858552,0.742351184,-0.330190626,-1.490847315
0.310133809,0.235296681,-0.616730199,-1.233530316,-2.146501213,-2.492512068,-2.353366771,0.285977859,0.235974017,-0.603542688
-0.275015817,-0.252220007,-1.072555348,-0.098358078,0.368243552,-0.427695918,-0.395710634,0.197083639,-0.933446604,-0.596892464
-1.050059161,0.682634081,-1.165363183,2.29533261,-0.856293419,0.416495177,0.793393177,0.344408116,-0.503298208,-0.694039112
-0.635123307,0.246950999,-0.429043583,-1.874800439,2.079110926,0.315931174,-0.606319291,-0.426065241,0.344951147,-1.010550346
1.399596343,-2.324740736,0.911131363,2.081397216,-0.482585056,-1.363210964,0.024244326,0.004396853,-0.015371945,-0.628901284
-0.105245164,0.948446182,-0.355851152,1.262492381,-0.20947517,1.08140621,1.280009528,0.488707888,-0.666430648,1.448547794
0.622621156,1.565085089,-1.350587592,-0.294904218,-0.35916436,0.552549707,0.55456725,0.70622976,-0.48259856,-0.502500191
-1.058928489,-0.745922697,-0.566118173,0.506255462,0.702381207,1.492296629,1.057289752,-0.775140228,0.824379177,0.563663013
-1.25818186,-0.238297672,-0.942601624,0.939716482,1.108583929,0.09572584,-0.692246323,-0.961109204,0.332479144,0.106792341
0.589873533,-0.359534238,0.905928772,-1.826230108,0.994568822,-0.687094137,1.668963506,0.597059271,-0.439136785,-0.608743203
2.329780856,0.240730104,0.421919132,1.129081164,-0.035555511,-0.420002919,0.704704463,-1.616342543,-0.763651424,-0.245369961
-0.103069429,-2.012024781,-0.294072923,1.41676955,-0.199745872,-0.478182506,-0.198571328,1.159163216,-1.003181063,2.0353236
-0.778176696,-0.353173707,-0.45275124,-0.374216877,-0.55726138,0.306915206,1.249616308,-0.620350633,0.548123735,-0.263427404
0.545697493,-0.012331091,0.709086551,1.276036793,0.273747544,1.737843849,-1.112331737,0.32036732,-0.143815275,-0.28707505
-1.612921175,-1.974420066,-0.272953881,-1.59421635,-0.398429737,-0.90501588,0.203168089,-0.574800118,-1.719638258,-0.656475233
-0.955157167,0.399835148,-0.121113691,-0.318612142,0.590213482,-1.927890898,0.240958034,0.558857563,-0.096489102,-0.879541113
-0.397146217,-0.786890562,1.487886961,1.743102448,-1.28856869,-1.173331086,0.230922192,-0.490371695,-1.00698757,0.859131058
0.931232725,0.708079771,-0.202819115,1.237548302,-0.997064726,1.366591789,2.374103737,-0.001041583,-0.657716576,-1.037166237
-1.257615658,1.150511449,-0.627035481,0.537993199,-0.953387184,-0.022024467,0.018322756,0.182202991,0.486612129,0.924409248
-0.396469429,-1.005702572,-0.588219595,-2.224811898,-0.112660582,0.597942918,-1.160321168,-2.049080532,-0.521045545,0.778470942
0.226244143,0.545512958,-0.843135567,-0.47746476,-0.086545306,-0.046235224,-1.222183202,1.224181696,-1.545091932,-0.840170784
1.183557303,1.208451935,1.244788948,-0.701840818,-0.450363392,1.471122074,0.679360903,1.477889811,1.391253209,-0.118563548
-0.558304213,-0.381565477,0.708775888,0.761126022,-0.216628807,-0.100079786,1.837455214,1.214805015,-0.667181011,-0.651501127
-1.045896787,0.22190633,-0.163639184,0.941834626,-0.80217957,0.745536111,0.309938335,1.21690546,0.727377475,-0.799423527
-0.18476803,-0.258384294,-0.652789913,-0.75463535,0.427955105,1.510747792,-0.92851585,-0.378125032,-0.165674312,-0.260010259
0.858605548,-0.724358341,-0.556402318,0.031270843,-1.311457752,-0.151983823,-0.340899324,0.404344476,-0.642528266,-0.822864712
-0.405447951,0.204864971,0.475958283,0.891972907,-0.534204462,-0.322276,1.744675103,-0.793038737,0.805757389,-0.270848646
0.277790108,-0.237948956,-0.233055411,-0.360713563,-0.554647636,0.441709231,0.763756884,-1.054648007,-1.313987399,-0.095434641
-1.228183323,-2.445924792,0.882963394,-1.629918896,-1.287619243,-0.12312586,-1.572711169,0.28055912,-0.199205852,0.710121101
-0.315403704,1.072858421,-1.285019406,-1.132894516,-0.087572691,-0.249309542,-0.055697557,-0.277270797,0.606335354,0.401200671
-1.119221469,-0.262828639,1.238571119,0.487625212,-0.79193306,-0.44686598,0.690767069,0.432743845,0.257895577,-0.322888582
1.303093597,-0.853423581,0.345858359,-0.181028457,-0.853447684,-1.35469527,-0.004574146,-1.761414997,-0.119437315,0.851508129
-0.199996755,0.673186429,-1.108069981,-0.492951146,1.000727845,-0.399618605,-1.144209854,0.713425015,-0.287434035,-1.896474599
-0.872938017,-1.004360355,1.458650184,-0.935485556,1.467746941,0.931965427,-0.699796369,1.634094044,-1.540561205,0.956197154
